key,iata_code,name,city,country,latitude,longitude,altitude,timezone_offset,dst
KATY,ATY,Watertown Regional Airport,Watertown,United States,44.914,-97.1547,1748,-6,A
KAUF,KFX,Kaufbeuren BF,Kaufbeuren,Germany,47.885,10.6294,1200,2,E
KAUG,AUG,Augusta State,Augusta,United States,44.320647,-69.797317,352,-5,A
KAUS,AUS,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,542,-6,A
KAVL,AVL,Asheville Regional Airport,Asheville,United States,35.436194,-82.541806,2165,-5,A
KAVP,AVP,Wilkes Barre Scranton Intl,Scranton,United States,41.338478,-75.723403,962,-5,A
KAVQ,AVW,Marana Regional,Tucson,United States,32.409556,-111.218388,2031,-7,U
KAVX,AVX,Avalon,Catalina Island,United States,33.405,-118.415833,1602,-8,A
KAZO,AZO,Kalamazoo,Kalamazoo,United States,42.234875,-85.552058,874,-5,A
KBAB,BAB,Beale Afb,Marysville,United States,39.136089,-121.436567,113,-8,A
KBAD,BAD,Barksdale Afb,Shreveport,United States,32.50182,-93.662674,166,-6,A
KBAF,BAF,Barnes Municipal,Westfield,United States,42.1579472,-72.715875,270,-4,A
KBBG,BKG,Branson LLC,Branson,United States,36.531994,-93.200556,1302,-6,A
KBCE,BCE,Bryce Canyon,Bryce Canyon,United States,37.706444,-112.145806,7590,-7,A
KBCT,BCT,Boca Raton,Boca Raton,United States,26.3785,-80.107694,13,-5,A
KBDE,BDE,Baudette Intl,Baudette,United States,48.728444,-94.612222,1086,-6,A
KBDL,BDL,Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,173,-5,A
KBDR,BDR,Igor I Sikorsky Mem,Stratford,United States,41.163472,-73.126167,9,-5,A
KBED,BED,Laurence G Hanscom Fld,Bedford,United States,42.469953,-71.289031,133,-5,A
KBFD,BFD,Bradford Regional Airport,Bradford,United States,41.8031,-78.6401,2143,-5,A
KBFF,BFF,Western Nebraska Regional Airport,Scottsbluff,United States,41.874,-103.596,3967,-7,A
KBFI,BFI,Boeing Fld King Co Intl,Seattle,United States,47.53,-122.301947,21,-8,A
KBFL,BFL,Meadows Fld,Bakersfield,United States,35.433598,-119.05677,507,-8,A
KBFM,BFM,Mobile Downtown,Mobile,United States,30.626783,-88.068092,26,-6,A
KBFT,BFT,BFT County Airport,Beauford,United States,32.41083,-80.635,500,-5,A
KBGE,BGE,Decatur County Industrial Air Park,Bainbridge,United States,30.9715981,-84.6369278,141,-5,A
KBGM,BGM,Greater Binghamton Edwin A Link Fld,Binghamton,United States,42.208689,-75.979839,1636,-5,A
KBGR,BGR,Bangor Intl,Bangor,United States,44.807444,-68.828139,192,-5,A
KBHB,BHB,Hancock County - Bar Harbor,Bar Harbor,United States,44.4497689,-68.3615653,83,-5,A
KBHM,BHM,Birmingham Intl,Birmingham,United States,33.562942,-86.75355,644,-6,A
KBID,BID,Block Island State Airport,Block Island,United States,41.168056,-71.577778,108,-5,A
KBIF,BIF,Biggs Aaf,El Paso,United States,31.849528,-106.380039,3948,-7,A
KBIL,BIL,Billings Logan International Airport,Billings,United States,45.80921,-108.537654,3652,-7,A
KBIS,BIS,Bismarck Municipal Airport,Bismarck,United States,46.775842,-100.757931,1661,-6,A
KBIV,BIV,Tulip City Airport,Holland,United States,42.7427778,-86.1078333,698,-5,A
KBIX,BIX,Keesler Afb,Biloxi,United States,30.410425,-88.924433,33,-6,A
KBJC,BJC,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,39.90888888,-105.11722222,5670,-7,A
KBJI,BJI,Bemidji Regional Airport,Bemidji,United States,47.510722,-94.934722,1391,-6,A
KBKD,BKD,Stephens Co,Breckenridge,United States,32.719047,-98.891,1284,-6,A
KBKF,BKF,Buckley Afb,Buckley,United States,39.701668,-104.75166,5662,-7,A
KBKW,BKW,Raleigh County Memorial Airport,Beckley,United States,37.7873,-81.1242,2504,-5,A
KBLH,BLH,Blythe Airport,Blythe,United States,33.619167,-114.716889,399,-8,A
KBLI,BLI,Bellingham Intl,Bellingham,United States,48.792694,-122.537528,170,-8,A
KBLV,BLV,Scott Afb Midamerica,Belleville,United States,38.545178,-89.835183,459,-6,A
KBMC,BMC,Brigham City,Brigham City,United States,41.552,-112.062,4229,-7,A
KBMG,BMG,Monroe County Airport,Bloomington,United States,39.1460208,-86.6166805,846,-4,A
KBMI,BMI,Central Illinois Rgnl,Bloomington,United States,40.477111,-88.915917,871,-6,A
KBMQ,BMQ,Bamburi,Bamburi,Kenya,-3.98268888888889,39.7308972222222,50,3,U
KBNA,BNA,Nashville Intl,Nashville,United States,36.124472,-86.678194,599,-6,A
KBOI,BOI,Boise Air Terminal,Boise,United States,43.564361,-116.222861,2871,-7,A
KBOS,BOS,General Edward Lawrence Logan Intl,Boston,United States,42.364347,-71.005181,19,-5,A
KBOW,BOW,Bartow Municipal Airport,Bartow,United States,27.9434,-81.7834,125,-6,U
KBPT,BPT,Southeast Texas Rgnl,Beaumont,United States,29.950833,-94.020694,15,-6,A
KBQK,BQK,Brunswick Golden Isles Airport,Brunswick,United States,31.2588,-81.4665,26,-5,A
KBRD,BRD,Brainerd Lakes Rgnl,Brainerd,United States,46.398308,-94.138078,1226,-6,U
KBRL,BRL,Southeast Iowa Regional Airport,Burlington,United States,40.7832,-91.1255,698,-6,A
KBRO,BRO,Brownsville South Padre Island Intl,Brownsville,United States,25.906833,-97.425861,22,-6,A
KBTM,BTM,Bert Mooney Airport,Butte,United States,45.954806,-112.497472,5550,-7,A
KBTR,BTR,Baton Rouge Metro Ryan Fld,Baton Rouge,United States,30.533167,-91.149639,70,-6,A
KBTV,BTV,Burlington Intl,Burlington,United States,44.471861,-73.153278,335,-5,A
KBUF,BUF,Buffalo Niagara Intl,Buffalo,United States,42.940525,-78.732167,724,-5,A
KBUR,BUR,Bob Hope,Burbank,United States,34.200667,-118.358667,778,-8,A
KBUY,BUY,Burlington-Alamance Regional Airport,Burlington,United States,36.0485433,-79.4748892,617,-4,A
KBVU,BLD,Boulder City Municipal Airport,Boulder City,United States,35.5651,-114.514,2201,-8,U
KBWG,BWG,Bowling Green-Warren County Regional Airport,Bowling Green,United States,36.9645278,-86.4196667,547,-5,A
KBWI,BWI,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333,146,-5,A
KBXK,BXK,Buckeye Municipal Airport,Buckeye,United States,33.420417,-112.68618,1033,-7,U
KBXS,BXS,Borrego Valley Airport,Borrego Springs,United States,33.2590278,-116.3209722,520,-7,A
KBYH,BYH,Arkansas Intl,Blytheville,United States,35.964347,-89.943956,254,-6,A
KBYS,BYS,Bicycle Lake Aaf,Fort Irwin,United States,35.280531,-116.630031,2350,-8,A
KBZN,BZN,Gallatin Field,Bozeman,United States,45.777643,-111.160151,4500,-7,A
KCAE,CAE,Columbia Metropolitan,Colombia,United States,33.938833,-81.119528,236,-5,A
KCAK,CAK,Akron Canton Regional Airport,Akron,United States,40.9160833,-81.4421944,1228,-5,A
KCAR,CAR,Caribou Muni,Caribou,United States,46.8715,-68.017917,626,-4,A
KCBM,CBM,Columbus Afb,Colombus,United States,33.643833,-88.443833,219,-6,A
KCCR,CCR,Buchanan Field Airport,Concord,United States,37.9896667,-122.0568889,26,-8,A
KCDC,CDC,Cedar City Rgnl,Cedar City,United States,37.700967,-113.098847,5622,-7,A
KCDR,CDR,Chadron Municipal Airport,Chadron,United States,42.8375,-103.095556,3297,-7,A
KCDS,CDS,Childress Muni,Childress,United States,34.433781,-100.287992,1954,-6,A
KCDW,CDW,Caldwell Essex County Airport,Caldwell,United States,40.8752222,-74.2813611,172,-4,A
KCEC,CEC,Del Norte County Airport,Crescent City,United States,41.7802,-124.237,57,-8,A
KCEF,CEF,Westover Arb Metropolitan,Chicopee Falls,United States,42.194014,-72.534783,241,-5,A
KCEW,CEW,Bob Sikes,Crestview,United States,30.778833,-86.522111,213,-6,A
KCEZ,CEZ,Cortez Muni,Cortez,United States,37.303,-108.628056,5918,-7,A
KCFD,CFD,Coulter Fld,Bryan,United States,30.715694,-96.331361,367,-6,A
KCGF,CGF,Cuyahoga County,Richmond Heights,United States,41.565124,-81.4863555,879,-5,A
KCGI,CGI,Cape Girardeau Regional Airport,Cape Girardeau,United States,37.2253,-89.5708,342,-6,A
KCGZ,CGZ,Casa Grande Municipal Airport,Casa Grande,United States,32.954889,-111.766832,1464,-7,U
KCHA,CHA,Lovell Fld,Chattanooga,United States,35.035278,-85.203808,683,-5,A
KCHO,CHO,Charlottesville-Albemarle,Charlottesville VA,United States,38.138639,-78.452861,639,-5,A
KCHS,CHS,Charleston Afb Intl,Charleston,United States,32.898647,-80.040528,45,-5,A
KCIC,CIC,Chico Muni,Chico,United States,39.795383,-121.858422,238,-8,A
KCID,CID,Cedar Rapids,Cedar Rapids,United States,41.884694,-91.710806,869,-6,A
KCIU,CIU,Chippewa County International Airport,Sault Ste Marie,United States,46.2508,-84.4724,800,-5,A
KCKB,CKB,Harrison Marion Regional Airport,Clarksburg,United States,39.2966,-80.2281,1217,-5,A
KCKC,GRM,Grand Marais Cook County Airport,Grand Marais,United States,47.8383333,-90.3829444,1799,-6,U
KCKF,CKF,Crisp County Cordele Airport,Cordele,United States,31.9888333,-83.7739167,310,-4,A
KCLE,CLE,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794,791,-5,A
KCLL,CLL,Easterwood Fld,College Station,United States,30.588583,-96.363833,321,-6,A
KCLM,CLM,William R Fairchild International Airport,Port Angeles,United States,48.1202,-123.5,291,-8,A
KCLT,CLT,Charlotte Douglas Intl,Charlotte,United States,35.214,-80.943139,748,-5,A
KCMH,CMH,Port Columbus Intl,Columbus,United States,39.997972,-82.891889,815,-5,A
KCMI,CMI,Champaign,Champaign,United States,40.03925,-88.278056,754,-6,A
KCMX,CMX,Houghton County Memorial Airport,Hancock,United States,47.1684,-88.4891,1095,-5,A
KCNI,CNI,Cherokee County Airport,Canton,United States,34.3122175,-84.4221556,1219,-4,A
KCNM,CNM,Cavern City Air Terminal,Carlsbad,United States,32.337472,-104.263278,3295,-7,A
KCNW,CNW,Tstc Waco,Waco,United States,31.637831,-97.074139,470,-6,A
KCNY,CNY,Canyonlands Field,Moab,United States,38.755,-109.754722,4555,-7,A
KCOD,COD,Yellowstone Rgnl,Cody,United States,44.520194,-109.023806,5102,-7,A
KCOF,COF,Patrick Afb,Coco Beach,United States,28.234922,-80.610125,8,-5,A
KCOS,COS,City Of Colorado Springs Muni,Colorado Springs,United States,38.805805,-104.700778,6187,-7,A
KCOT,COT,Cotulla Lasalle Co,Cotulla,United States,28.456694,-99.220294,474,-6,A
KCOU,COU,Columbia Rgnl,Columbia,United States,38.818094,-92.219631,889,-6,A
KCPR,CPR,Natrona Co Intl,Casper,United States,42.908,-106.464417,5347,-7,A
KCRP,CRP,Corpus Christi Intl,Corpus Christi,United States,27.770361,-97.501222,44,-6,A
KCRQ,CLD,McClellan-Palomar Airport,Carlsbad,United States,33.0742,-117.1648,328,-8,A
KCRW,CRW,Yeager,Charleston,United States,38.373147,-81.593189,981,-5,A
KCSG,CSG,Columbus Metropolitan Airport,Columbus,United States,32.5163333,-84.9388611,397,-5,A
KCTB,CTB,Cut Bank Muni,Cutbank,United States,48.608353,-112.376144,3854,-7,A
KCTJ,CTJ,West Georgia Regional Airport - O V Gray Field,Carrollton,United States,33.6316964,-85.1522641,1165,-4,A
KCVG,CVG,Cincinnati Northern Kentucky Intl,Cincinnati,United States,39.048836,-84.667822,896,-5,A
KCVN,CVN,Clovis Muni,Clovis,United States,34.425139,-103.079278,4216,-6,A
KCVS,CVS,Cannon Afb,Clovis,United States,34.382775,-103.322147,4295,-7,A
KCVX,CVX,Charlevoix Municipal Airport,Charelvoix,United States,45.3047778,-85.2753333,669,-5,A
KCWA,CWA,Central Wisconsin,Wassau,United States,44.772726,-89.646635,840,-6,A
KCXL,CXL,Calexico Intl,Calexico,United States,32.669502,-115.51333,4,-8,A
KCXO,CXO,Lone Star Executive,Conroe,United States,30.351833,-95.414467,245,-6,A
KCXY,CXY,Capital City Airport,Harrisburg,United States,40.2171389,-76.8513611,347,-4,A
KCYS,CYS,Cheyenne Rgnl Jerry Olson Fld,Cheyenne,United States,41.155722,-104.811839,6156,-7,A
KDAB,DAB,Daytona Beach Intl,Daytona Beach,United States,29.179917,-81.058056,34,-5,A
KDAL,DAL,Dallas Love Fld,Dallas,United States,32.847111,-96.851778,487,-6,A
KDAY,DAY,James M Cox Dayton Intl,Dayton,United States,39.902375,-84.219375,1009,-5,A
KDBQ,DBQ,Dubuque Rgnl,Dubuque IA,United States,42.402,-90.709472,1076,-6,A
KDCA,DCA,Ronald Reagan Washington Natl,Washington,United States,38.852083,-77.037722,15,-5,A
KDDC,DDC,Dodge City Regional Airport,Dodge City,United States,37.7634,-99.9656,2594,-6,A
KDEC,DEC,Decatur,Decatur,United States,39.834564,-88.865689,682,-6,A
KDEN,DEN,Denver Intl,Denver,United States,39.861656,-104.673178,5431,-7,A
KDET,DET,Coleman A Young Muni,Detroit,United States,42.409195,-83.009861,626,-5,A
KDFW,DFW,Dallas Fort Worth Intl,Dallas-fort Worth,United States,32.896828,-97.037997,607,-6,A
KDGL,DGL,Douglas Municipal Airport,Douglas,United States,31.3426028,-109.5064544,4173,-7,N
KDHN,DHN,Dothan Rgnl,Dothan,United States,31.321339,-85.449628,401,-6,A
KDHT,DHT,Dalhart Muni,Dalhart,United States,36.022586,-102.547278,3991,-6,A
KDIK,DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,46.7975,-102.801944,2592,-5,A
KDKX,DKX,Knoxville Downtown Island Airport,Knoxville,United States,35.9638333,-83.8736667,833,-4,A
KDLF,DLF,Laughlin Afb,Del Rio,United States,29.359486,-100.777975,1082,-6,A
KDLH,DLH,Duluth Intl,Duluth,United States,46.842091,-92.193649,1428,-6,A
KDMA,DMA,Davis Monthan Afb,Tucson,United States,32.166467,-110.883144,2704,-7,A
KDNL,DNL,Daniel Field Airport,Augusta,United States,33.4665028,-82.0393808,423,-4,A
KDNN,DNN,Dalton Municipal Airport,Dalton,United States,34.7229444,-84.87025,709,-4,A
KDOV,DOV,Dover Afb,Dover,United States,39.129539,-75.465958,28,-5,A
KDPA,DPA,Dupage,West Chicago,United States,41.907778,-88.248611,758,-6,A
KDQH,DQH,Douglas Municipal Airport,Douglas,United States,31.4767385,-82.8605664,257,-5,A
KDRI,DRI,Beauregard Rgnl,Deridder,United States,30.831722,-93.339917,202,-6,A
KDRO,DRO,Durango La Plata Co,Durango,United States,37.151516,-107.75377,6685,-7,A
KDRT,DRT,Del Rio Intl,Del Rio,United States,29.374208,-100.927158,1002,-6,A
KDSM,DSM,Des Moines Intl,Des Moines,United States,41.533972,-93.663083,958,-6,A
KDTA,DTA,Delta Municipal Airport,Delta,United States,39.3806386,-112.5077147,4759,-6,A
KDTS,DTS,Destin,Destin,United States,30.4000611,-86.4714772,23,-5,A
KDTW,DTW,Detroit Metro Wayne Co,Detroit,United States,42.212444,-83.353389,645,-5,A
KDUC,DUC,Halliburton Field Airport,Duncan,United States,34.4713056,-97.9598611,1114,-6,A
KDUG,DUG,Bisbee Douglas Intl,Douglas,United States,31.469028,-109.603667,4154,-7,A
KDUJ,DUJ,DuBois Regional Airport,Du Bois,United States,41.1783,-78.8987,1817,-5,A
KDVL,DVL,Devils Lake Regional Airport,Devils Lake,United States,48.114444,-98.908611,1445,-6,A
KDVT,DVT,Deer Valley Municipal Airport,Phoenix ,United States,33.4117,112.457,1478,-7,A
KDWA,DWA,Yolo County Airport,Davis-Woodland-Winters,United States,38.5793889,-121.8569444,100,-7,A
KDWH,DWH,David Wayne Hooks Field,Houston,United States,30.063746,-95.554276,152,-6,A
KDXR,DXR,Danbury Municipal Airport,Danbury,United States,41.3715353,-73.4821906,458,-4,A
KDYS,DYS,Dyess Afb,Abilene,United States,32.420756,-99.8546,1789,-6,A
KE63,E63,Gila Bend Municipal Airport,Gila Bend,United States,32.960169,-112.673636,789,-7,U
KEAT,EAT,Pangborn Field,Wenatchee,United States,47.398,-120.206,1249,-8,A
KEAU,EAU,Chippewa Valley Regional Airport,Eau Claire,United States,44.8658,-91.4843,913,-6,A
KECG,ECG,Elizabeth City Cgas Rgnl,Elizabeth City,United States,36.260581,-76.174572,12,-5,A
KECP,ECP,Panama City-NW Florida Bea.,Panama City,United States,30.3417,-85.7973,69,-6,A
KEDW,EDW,Edwards Afb,Edwards Afb,United States,34.905417,-117.883739,2302,-8,A
KEET,EET,Shelby County Airport,Alabaster,United States,33.1777778,-86.7832222,586,-6,A
KEFD,EFD,Ellington Fld,Houston,United States,29.607333,-95.15875,32,-6,A
KEGE,EGE,Eagle Co Rgnl,Vail,United States,39.642556,-106.917694,6540,-7,A
KEGT,EGT,Wellington Municipal,Wellington,United States,37.39411,-97.423225,1277,-4,A
KEGV,EGV,Eagle River,Eagle River,United States,45.932333,-89.268283,1642,-6,A
KEKN,EKN,Elkins Randolph Co Jennings Randolph,Elkins,United States,38.889444,-79.857139,1987,-5,A
KEKO,EKO,Elko Regional Airport,Elko,United States,40.8249,-115.792,5140,-8,A
KELD,ELD,South Arkansas Rgnl At Goodwin Fld,El Dorado,United States,33.220972,-92.813278,277,-6,A
KELM,ELM,Elmira Corning Rgnl,Elmira,United States,42.159889,-76.891611,954,-5,A
KELO,LYU,Ely Municipal,Ely,United States,47.824444,-91.830833,1456,-6,A
KELP,ELP,El Paso Intl,El Paso,United States,31.80725,-106.377583,3958,-7,A
KELY,ELY,Ely Airport,Ely,United States,39.299722,-114.841944,6259,-8,A
KEMP,KEX,Kempten HBF,Kempten,Germany,47.724,10.311,1200,2,E
KEND,END,Vance Afb,Enid,United States,36.339167,-97.9165,1307,-6,A
KENV,ENV,Wendover,Wendover,United States,40.718694,-114.030889,4237,-7,A
KERI,ERI,Erie Intl Tom Ridge Fld,Erie,United States,42.082022,-80.176217,733,-5,A
KERV,ERV,Kerrville Municipal Airport,Kerrville,United States,29.9766667,-99.0854722,1617,-6,A
KESC,ESC,Delta County Airport,Escanaba,United States,45.722778,-87.093611,609,-5,A
KESF,ESF,Esler Rgnl,Alexandria,United States,31.394903,-92.295772,112,-6,A
KESN,ESN,Easton-Newnam Field Airport,Easton,United States,38.8041667,-76.069,72,-5,A
KEUG,EUG,Mahlon Sweet Fld,Eugene,United States,44.124583,-123.211972,374,-8,A
KEVV,EVV,Evansville Regional,Evansville,United States,38.036997,-87.532364,418,-6,A
KEWB,EWB,New Bedford Regional Airport,New Bedford,United States,41.6761,-70.9569,80,-5,A
KEWN,EWN,Craven Co Rgnl,New Bern,United States,35.072972,-77.042944,18,-5,A
KEWR,EWR,Newark Liberty Intl,Newark,United States,40.6925,-74.168667,18,-5,A
KEYW,EYW,Key West Intl,Key West,United States,24.556111,-81.759556,3,-5,A
KF70,F70,French Valley Airport,Murrieta-Temecula,United States,33.5741791,-117.1284732,1350,-8,A
KFAF,FAF,Felker Aaf,Fort Eustis,United States,37.1325,-76.608841,12,-5,A
KFAR,FAR,Hector International Airport,Fargo,United States,46.92065,-96.8157639,902,-6,A
KFAT,FAT,Fresno Yosemite Intl,Fresno,United States,36.776194,-119.71814,336,-8,A
KFAY,FAY,Fayetteville Regional Grannis Field,Fayetteville,United States,34.9912,-78.8803,189,-5,A
KFCA,FCA,Glacier Park Intl,Kalispell,United States,48.310472,-114.256,2977,-7,A
KFCS,FCS,Butts Aaf,Fort Carson,United States,38.678394,-104.756581,5838,-7,A
KFDY,FDY,Findlay Airport,Findley,United States,41.0120278,-83.6686111,819,-5,U
KFFA,FFA,First Flight Airport,Kill Devil Hills,United States,36.02,-75.67,13,-4,A
KFFC,FFC,Atlanta Regional Airport - Falcon Field,Atlanta,United States,33.35725,-84.5718333,808,-4,A
KFFO,FFO,Wright Patterson Afb,Dayton,United States,39.826111,-84.048332,823,-5,A
KFHR,FRD,Friday Harbor Airport,Friday Harbor,United States,48.521944,-123.024444,113,-8,A
KFHU,FHU,Sierra Vista Muni Libby Aaf,Fort Huachuca,United States,31.588472,-110.344389,4719,-7,A
KFIT,FIT,Fitchburg Municipal Airport,Fitchburg,United States,42.5541111,-71.7589722,348,-4,A
KFKL,FKL,Franklin,Franklin,United States,41.377874,-79.860362,1540,-5,A
KFLG,FLG,Flagstaff Pulliam Airport,Flagstaff,United States,35.140318,-111.6692392,7015,-7,N
KFLL,FLL,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,26.072583,-80.15275,9,-5,A
KFLO,FLO,Florence Rgnl,Florence,United States,34.185361,-79.723889,146,-5,A
KFLV,FLV,Sherman Aaf,Fort Leavenworth,United States,39.368332,-94.914686,772,-6,A
KFME,FME,Tipton,Fort Meade,United States,39.085386,-76.759414,150,-5,A
KFMH,FMH,Otis Angb,Falmouth,United States,41.658439,-70.521417,131,-5,A
KFMN,FMN,Four Corners Rgnl,Farmington,United States,36.74125,-108.229944,5506,-7,A
KFMY,FMY,Page Fld,Fort Myers,United States,26.586611,-81.86325,17,-5,A
KFNL,FNL,Fort Collins Loveland Muni,F,United States,40.451828,-105.011336,5016,-7,A
KFNT,FNT,Bishop International,Flint,United States,42.965424,-83.743629,782,-5,A
KFOD,FOD,Fort Dodge Rgnl,Fort Dodge,United States,42.5512,-94.191842,1157,-6,A
KFOE,FOE,Forbes Fld,Topeka,United States,38.950944,-95.663611,1078,-6,A
KFOK,FOK,Francis S Gabreski,West Hampton Beach,United States,40.843656,-72.631789,67,-5,A
KFPR,FRP,St Lucie County International Airport,Fort Pierce,United States,27.497472,-80.372638,23,-4,A
KFRI,FRI,Marshall Aaf,Fort Riley,United States,39.055275,-96.764453,1063,-6,A
KFSD,FSD,Sioux Falls,Sioux Falls,United States,43.582014,-96.741914,1429,-6,A
KFSI,FSI,Henry Post Aaf,Fort Sill,United States,34.649833,-98.402167,1189,-6,A
KFSM,FSM,Fort Smith Rgnl,Fort Smith,United States,35.336583,-94.367444,469,-6,A
KFST,FST,Fort Stockton Pecos Co,Fort Stockton,United States,30.915667,-102.916139,3011,-6,A
KFTK,FTK,Godman Aaf,Fort Knox,United States,37.907058,-85.972106,756,-6,A
KFTW,FTW,Fort Worth Meacham Intl,Fort Worth,United States,32.819778,-97.362444,710,-6,A
KFTY,FTY,Fulton County Airport Brown Field,Atlanta,United States,33.7791,-84.5214,841,-5,A
KFUL,FUL,Fullerton Municipal Airport,Fullerton,United States,33.521925,-117.584722,96,-7,A
KFVE,WFK,Northern Aroostook Regional Airport,Frenchville,United States,47.285556,-68.312778,988,-5,A
KFWA,FWA,Fort Wayne,Fort Wayne,United States,40.978472,-85.195139,815,-5,A
KFWL,RWL,Rawlins Municipal Airport-Harvey Field,Rawlins,United States,41.8055975,-107.19994,6813,-7,A
KFXE,FXE,Fort Lauderdale Executive,Fort Lauderdale,United States,26.197281,-80.170706,13,-5,A
KFYV,FYV,Drake Fld,Fayetteville,United States,36.005094,-94.170059,1251,-6,A
KFZG,FZG,Fitzgerald Municipal Airport,Fitzgerald,United States,31.6839046,-83.2709036,365,-5,A
KGAD,GAD,Northeast Alabama Regional Airport,Gadsden,United States,33.9726489,-86.0890834,569,-5,A
KGAI,GAI,Montgomery County Airpark,Gaithersburg,United States,39.1006,-77.09576,0,-5,A
KGBD,GBN,Great Bend Municipal,Great Bend,United States,38.344167,-98.859167,1887,-5,A
KGCC,GCC,Gillette-Campbell County Airport,Gillette,United States,44.3489167,-105.5393611,4365,-7,A
KGCK,GCK,Garden City Rgnl,Garden City,United States,37.927528,-100.724417,2891,-6,A
KGCN,GCN,Grand Canyon National Park Airport,Grand Canyon,United States,35.9523611,-112.1469722,6609,-7,N
KGDV,GDV,Dawson Community Airport,Glendive,United States,47.138611,-104.807222,749,-7,A
KGED,GED,Sussex Co,Georgetown,United States,38.689194,-75.358889,50,-5,A
KGEG,GEG,Spokane Intl,Spokane,United States,47.619861,-117.533833,2376,-8,A
KGFK,GFK,Grand Forks Intl,Grand Forks,United States,47.949256,-97.176111,845,-6,A
KGGG,GGG,East Texas Rgnl,Longview,United States,32.384014,-94.711486,365,-6,A
KGGW,GGW,Wokal Field Glasgow International Airport,Glasgow,United States,48.2125,-106.615,2296,-7,A
KGHG,GHG,Marshfield Municipal Airport,Marshfield,United States,42.09825,-70.6721389,9,-4,A
KGJT,GJT,Grand Junction Regional,Grand Junction,United States,39.122413,-108.526735,4858,-7,A
KGKY,GKY,Arlington Municipal,Arlington,United States,32.6638611,-97.0942778,628,-5,A
KGLD,GLD,Renner Fld,Goodland,United States,39.370621,-101.698992,3656,-6,A
KGLS,GLS,Scholes Intl At Galveston,Galveston,United States,29.265322,-94.860406,6,-6,A
KGNT,GNT,Grants Milan Muni,Grants,United States,35.167286,-107.901989,6537,-7,A
KGNV,GNV,Gainesville Rgnl,Gainesville,United States,29.690056,-82.271778,152,-5,A
KGON,GON,Groton New London,Groton CT,United States,41.330056,-72.045139,9,-5,A
KGPT,GPT,Gulfport-Biloxi,Gulfport,United States,30.407278,-89.070111,28,-6,A
KGPZ,GPZ,Grand Rapids Itasca County,Grand Rapids MN,United States,47.211111,-93.509722,413,-6,A
KGRB,GRB,Austin Straubel Intl,Green Bay,United States,44.485072,-88.129589,695,-6,A
KGRF,GRF,Gray Aaf,Fort Lewis,United States,47.079217,-122.580783,302,-8,A
KGRI,GRI,Central Nebraska Regional Airport,Grand Island,United States,40.9675,-98.3096,1847,-6,A
KGRK,GRK,Robert Gray Aaf,Killeen,United States,31.06725,-97.828917,1015,-6,A
KGRR,GRR,Gerald R Ford Intl,Grand Rapids,United States,42.880833,-85.522806,794,-5,A
KGSB,GSB,Seymour Johnson Afb,Goldsboro,United States,35.339383,-77.960589,110,-5,A
KGSO,GSO,Piedmont Triad,Greensboro,United States,36.09775,-79.937306,925,-5,A
KGSP,GSP,Greenville-Spartanburg International,Greenville,United States,34.895556,-82.218889,964,-5,A
KGST,XEG,Kingston Train Station,Kingston,Canada,44.256944,-76.536943,282,-5,A
KGTB,GTB,Wheeler Sack Aaf,Fort Drum,United States,44.055619,-75.719458,690,-5,A
KGTF,GTF,Great Falls Intl,Great Falls,United States,47.482,-111.370689,3677,-7,A
KGTR,GTR,Golden Triangle Regional Airport,Columbus Mississippi,United States,33.450333,-88.591361,264,-6,A
KGUC,GUC,Gunnison - Crested Butte,Gunnison,United States,38.533889,-106.933056,7678,-7,A
KGUP,GUP,Gallup Muni,Gallup,United States,35.511058,-108.789308,6472,-7,A
